data,tags
"  At this, the fairest of her sex obey'd,  And veil'd her blushes in a silken shade;  Unseen, and silent, from the train she moves,  Led by the goddess of the Smiles and Loves.  Arrived, and enter'd at the palace gate,  The maids officious round their mistress wait;  Then, all dispersing, various tasks attend;  The queen and goddess to the prince ascend.  Full in her Paris' sight, the queen of love  Had placed the beauteous progeny of Jove;  Where, as he view'd her charms, she turn'd away  Her glowing eyes, and thus began to say:",The Iliad by Homer
"Dunphy’s corner. Mourning coaches drawn up, drowning their grief. Apause by the wayside. Tiptop position for a pub. Expect we’ll pull uphere on the way back to drink his health. Pass round the consolation.Elixir of life.",Ulysses by James Joyce
"—I beg yours, he said.",Ulysses by James Joyce
"‘Really, now you ask me,’ said Alice, very much confused, ‘I don’tthink--’",Alice's Adventures in Wonderland by Lewis Carroll
"You are mad, Dorian.",The Picture of Dorian Gray by Oscar Wilde
“She did%2c indeed%2c Louisa. I could hardly keep my countenance. Verynonsensical to come at all! Why must _she_ be scampering about thecountry%2c because her sister had a cold? Her hair%2c so untidy%2c so blowsy!”,Pride and Prejudice by Jane Austen
About three weeks.,The Picture of Dorian Gray by Oscar Wilde
“About a month ago I received this letter; and about a fortnight agoI answered it%2c for I thought it a case of some delicacy%2c and requiringearly attention. It is from my cousin%2c Mr. Collins%2c who%2c when I am dead%2cmay turn you all out of this house as soon as he pleases.”,Pride and Prejudice by Jane Austen
"I am waiting, Basil, said the young man in a hard clear voice.",The Picture of Dorian Gray by Oscar Wilde
“No%2c no; stay where you are. You are charmingly grouped%2c and appearto uncommon advantage. The picturesque would be spoilt by admitting afourth. Good-bye.”,Pride and Prejudice by Jane Austen
“If I were as rich as Mr. Darcy%2c” cried a young Lucas%2c who came withhis sisters%2c “I should not care how proud I was. I would keep a pack offoxhounds%2c and drink a bottle of wine a day.”,Pride and Prejudice by Jane Austen
"For, while he fascinated many, there were not a few who distrusted him.He was very nearly blackballed at a West End club of which his birthand social position fully entitled him to become a member, and it wassaid that on one occasion, when he was brought by a friend into thesmoking-room of the Churchill, the Duke of Berwick and anothergentleman got up in a marked manner and went out.  Curious storiesbecame current about him after he had passed his twenty-fifth year.  Itwas rumoured that he had been seen brawling with foreign sailors in alow den in the distant parts of Whitechapel, and that he consorted withthieves and coiners and knew the mysteries of their trade.  Hisextraordinary absences became notorious, and, when he used to reappearagain in society, men would whisper to each other in corners, or passhim with a sneer, or look at him with cold searching eyes, as thoughthey were determined to discover his secret.",The Picture of Dorian Gray by Oscar Wilde
"To proceed to the allegorical fable--If we reflect upon those innumerableknowledges, those secrets of nature and physical philosophy which Homer isgenerally supposed to have wrapped up in his allegories, what a new andample scene of wonder may this consideration afford us! How fertile willthat imagination appear, which as able to clothe all the properties ofelements, the qualifications of the mind, the virtues and vices, in formsand persons, and to introduce them into actions agreeable to the nature ofthe things they shadowed! This is a field in which no succeeding poetscould dispute with Homer, and whatever commendations have been allowedthem on this head, are by no means for their invention in having enlargedhis circle, but for their judgment in having contracted it. For when themode of learning changed in the following ages, and science was deliveredin a plainer manner, it then became as reasonable in the more modern poetsto lay it aside, as it was in Homer to make use of it. And perhaps it wasno unhappy circumstance for Virgil, that there was not in his time thatdemand upon him of so great an invention as might be capable of furnishingall those allegorical parts of a poem.",The Iliad by Homer
"Richie Goulding and the legal bag. Goulding, Collis and Ward he callsthe firm. His jokes are getting a bit damp. Great card he was. Waltzingin Stamer street with Ignatius Gallaher on a Sunday morning, thelandlady’s two hats pinned on his head. Out on the rampage all night.Beginning to tell on him now: that backache of his, I fear. Wife ironinghis back. Thinks he’ll cure it with pills. All breadcrumbs they are.About six hundred per cent profit.",Ulysses by James Joyce
“This walk is not wide enough for our party. We had better go into theavenue.”,Pride and Prejudice by Jane Austen
"Too cold for Monsieur? asked his valet, putting an omelette on thetable.  ""I shut the window?""",The Picture of Dorian Gray by Oscar Wilde
“About a month%2c” said Elizabeth; and then%2c unwilling to let the subjectdrop%2c added%2c “He is a man of very large property in Derbyshire%2c Iunderstand.”,Pride and Prejudice by Jane Austen
"—Down with his aunt Sally, I suppose, Mr Dedalus said, the Gouldingfaction, the drunken little costdrawer and Crissie, papa’s little lumpof dung, the wise child that knows her own father.",Ulysses by James Joyce
"As soon as he was alone, he lit a cigarette and began sketching upon apiece of paper, drawing first flowers and bits of architecture, andthen human faces.  Suddenly he remarked that every face that he drewseemed to have a fantastic likeness to Basil Hallward.  He frowned, andgetting up, went over to the book-case and took out a volume at hazard.He was determined that he would not think about what had happened untilit became absolutely necessary that he should do so.",The Picture of Dorian Gray by Oscar Wilde
"‘That WAS a narrow escape!’ said Alice, a good deal frightened at thesudden change, but very glad to find herself still in existence; ‘andnow for the garden!’ and she ran with all speed back to the little door:but, alas! the little door was shut again, and the little golden key waslying on the glass table as before, ‘and things are worse than ever,’thought the poor child, ‘for I never was so small as this before, never!And I declare it’s too bad, that it is!’",Alice's Adventures in Wonderland by Lewis Carroll
"       [later editions continued as follows  When the sands are all dry, he is gay as a lark,  And will talk in contemptuous tones of the Shark,  But, when the tide rises and sharks are around,  His voice has a timid and tremulous sound.]",Alice's Adventures in Wonderland by Lewis Carroll
"In all these objections we see nothing that contradicts his title to thehonour of the chief invention: and as long as this (which is indeed thecharacteristic of poetry itself) remains unequalled by his followers, hestill continues superior to them. A cooler judgment may commit fewerfaults, and be more approved in the eyes of one sort of critics: but thatwarmth of fancy will carry the loudest and most universal applauses whichholds the heart of a reader under the strongest enchantment. Homer notonly appears the inventor of poetry, but excels all the inventors of otherarts, in this, that he has swallowed up the honour of those who succeededhim. What he has done admitted no increase, it only left room forcontraction or regulation. He showed all the stretch of fancy at once; andif he has failed in some of his flights, it was but because he attemptedeverything. A work of this kind seems like a mighty tree, which rises fromthe most vigorous seed, is improved with industry, flourishes, andproduces the finest fruit: nature and art conspire to raise it; pleasureand profit join to make it valuable: and they who find the justest faults,have only said that a few branches which run luxuriant through a richnessof nature, might be lopped into form to give it a more regular appearance.",The Iliad by Homer
‘With extras?’ asked the Mock Turtle a little anxiously.,Alice's Adventures in Wonderland by Lewis Carroll
"‘Oh, there’s no use in talking to him,’ said Alice desperately: ‘he’sperfectly idiotic!’ And she opened the door and went in.",Alice's Adventures in Wonderland by Lewis Carroll
He turned towards Myles Crawford and said:,Ulysses by James Joyce
"There was nothing evil in it, nothing shameful.  You were to me suchan ideal as I shall never meet again.  This is the face of a satyr.",The Picture of Dorian Gray by Oscar Wilde
